"index","mzmed","rtmed","matched","qSvsMB","qSvsNC","modelPredicted","predictVal","MB_0","MB_1","MB_2.5","MB_4.5","MB_6.5","MB_8.5","MB_26.5","NC_0","NC_1","NC_2.5","NC_4.5","NC_6.5","NC_8.5","NC_26.5","S1_0","S1_1","S1_2.5","S1_4.5","S1_6.5","S1_8.5","S1_26.5","S2_0","S2_1","S2_2.5","S2_4.5","S2_6.5","S2_8.5","S2_26.5","S3_0","S3_1","S3_2.5","S3_4.5","S3_6.5","S3_8.5","S3_26.5"
"2918",21108,556.81674,1373.47,0,0.464607069428438,0.445960654871705,FALSE,1,700.48,1088.89,3246.35,2993.14,3116.71,2517.19,5944.58,273.76,697.19,2600.06,1874.05,3032.93,3882.92,3882.92,519.06,1113.73,4681.98,4292.29,2667.41,2178.53,3097.3,483.5,1363.72,2741.85,2569.93,586.43,3912.8,3052.77,293.88,814.17,2248.1,4271.51,5042.43,6021.77,2320.82
"2919",21115,556.88998,60.68155,0,0.0310140423536402,0.0033180030223818,FALSE,1,0,0,0,477.6,0,466.46,495.97,776.01,1058.9,924.25,821.92,1180.89,847.76,847.76,738.15,1163.75,1067.15,913.95,2234.03,2326.17,3660.84,744.25,922.58,971.01,1144.54,2280.39,2399.07,2371.19,761.42,1006.34,1526.56,1951.78,1244.51,2801.64,3671.82
"2920",21117,557.06398,610.505,0,0.635702638418552,0.00180366847208914,FALSE,1,0,0,0,923.03,981.26,1651.75,1179.35,0,0,0,0,0,0,0,0,0,0,203.42,701.55,762.03,1251.95,0,0,0,574.96,1552.65,1240.68,1642.14,0,0,0,902.61,844.98,1500.5,2524.4
"2921",21119,557.13124,828.424,0,0.0012893938435797,0.0419986183996483,FALSE,1,0,0,0,0,0,0,0,5587.33,6354.48,4694.88,4770.28,5506.19,4819.66,4819.66,4229.01,3395.83,3840.99,3586.18,2912.03,2314.86,184.23,4693.12,5184.21,3978.32,3439.68,4187.97,3222.77,753.92,4904.83,5389.74,4779.51,4015.08,5242.96,4541.95,1771.36
"2922",21154,557.81843,1374.48,0,0.700584950229,0.17498603931278,FALSE,1,141.34,388.32,1088.01,1596.61,1042.67,1479.8,783.47,100.19,267.37,463.27,812.19,533.25,253.73,253.73,138.23,245.65,420.93,871.81,889.84,624.11,1456.91,55.02,279.84,554.47,805.98,559.37,763.33,932.02,53.84,442.03,622.34,1429.97,468.69,923.01,1247.72
"2923",21156,557.97529,459.7595,0,0.18480327781722,0.695114598931977,FALSE,1,0,0,0,0,0,0,0,545.46,726.49,613.61,0,0,0,0,518.39,547.46,432.7,135.93,0,0,0,404.63,510.7,329.59,0,0,0,0,348.07,583.97,1007.37,0,0,0,0
"2924",21184,558.25819,633.3525,0,0.00228461579063183,0.0119539673339044,FALSE,1,0,0,0,0,0,0,0,0,0,0,1219.64,2391.52,2116.68,2116.68,0,0,0,0,0,0,113.42,0,0,0,0,87.23,104.15,0,0,0,0,85.57,0,0,133.46
"2925",21205,559.081,451.312,0,0.118451266909086,0.00784933336096532,FALSE,1,0,0,0,0,0,0,0,86.8,110.6,0,958.77,1918.35,2784.33,2784.33,125.99,113.17,34.15,0,58.46,0,0,154.91,147.42,0,0,0,0,0,136.82,84.43,41.25,0,0,0,0
"2926",21207,559.1472,810.757,0,0.000924111147811432,0.000459753263589967,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.49,1497.79,4111.17,4.41,21.19,33,0,531.82,1109.58,3110.68,0,25.77,0,0,196.85,640.55,2648.33
"2927",21208,559.16776,670.2415,0,0.107300625722152,0.11653131773552,FALSE,1,0,0,0,0,0,0,0,1313.44,1519.4,1248.68,1699.73,1545.73,877.4,877.4,1421.23,1332.23,1658.47,55.74,0,0,0,1269.14,1710.6,1625.83,124.89,0,44.37,0,1363.93,1504.31,1478.51,72.3,0,0,0
"2928",21210,559.16808,785.6105,0,0.102163875446499,0.038972109623978,FALSE,1,0,0,0,0,0,0,0,1497.11,1971.48,1851.09,1546.88,1715.8,1722.78,1722.78,1669.06,1862.11,2147.85,66.47,0,0,0,1610.47,1899.62,1711.75,45.72,0,0,0,1593.13,1759.93,1673.39,55.54,0,70.84,0
"2929",21211,559.18095,737.967,0,0.285418524959573,0.745531358052305,FALSE,1,0,0,0,0,0,0,0,369.31,888.49,438.25,0,0,0,0,423.5,590.14,698.73,0,0,0,0,349.91,760.54,537.78,0,0,0,0,471.59,719.82,612.67,0,0,0,0
"2930",21235,559.27687,1091.84,0,0.429998158359902,0.744489142250421,FALSE,1,125.26,592.99,1452.18,1752.97,1479.35,1586.7,2947.58,135.18,465.14,1157.41,1742.36,1937.36,1593.31,1593.31,165.05,313.9,1068.77,1337.12,1185.91,1488.72,1264.76,144.33,574.01,1114.81,1693.3,1742.47,1840.76,1679.26,156.83,371.84,1295.09,1677.97,1543.46,2026.15,1547.15
"2931",21247,559.92167,1271.96,0,0.0980473884459818,0.126492647969862,FALSE,1,771.77,5395.65,6184.42,9237.84,14269.12,15357.44,7825.39,876.7,2986.26,5416.08,6070.8,6009.27,5563.37,5563.37,839.37,2603.13,4986.5,7521.99,7751.25,11909.32,8127.43,872.28,3840.06,5774.39,8509.97,7631.93,8510.75,13693.49,976.11,3082.98,6111.44,7965.3,6304.64,9050.29,9213.32
"2932",21250,559.98554,462.673,0,0.0709554059610614,0.699588975929993,FALSE,1,0,0,0,0,0,0,0,353.28,750.77,330.05,0,0,0,0,495.41,786.59,549.78,0,0,0,0,527.92,790.79,518.15,0,0,0,0,626.99,650.39,647.29,172.06,0,0,0
"2933",21286,560.75987,1379.58,0,0.101949138284444,0.198511962719258,FALSE,1,118.93,0,0,0,0,0,0,194.46,0,1209.17,0,817.09,0,0,0,0,0,0,0,0,0,0,597.24,0,799.03,0,0,1778.41,0,623.11,0,0,0,1951.37,2296.13
"2934",21296,561.07799,479.99,0,0.112936083877061,0.730615769015626,FALSE,1,0,0,0,0,0,0,0,721.44,658.22,0,0,0,0,0,531.76,469.43,236.27,0,0,0,0,526.64,648.66,0,0,0,0,0,462,816.14,262.74,0,0,0,0
"2935",21297,561.14711,418.71,0,0.0239433913984864,0.726050796544008,FALSE,1,0,0,0,0,0,0,0,622,511.01,123.46,0,0,0,0,775.39,533,327.52,158.66,0,0,0,611.27,422.45,295.18,0,0,0,0,681.13,743.89,0,0,0,0,0
"2936",21311,561.25208,920.579,0,0.0322146311163686,0.0350712862365595,FALSE,1,0,0,0,0,66.25,62.65,0,892.22,1113.3,1070.55,643.21,1012.75,856.26,856.26,1299.03,1327.66,1067.11,109.44,0,0,0,771.15,1588.46,775.23,0,0,0,112.08,1260.05,1097.16,949.75,101.85,0,0,0
"2937",21325,561.292,817.5535,0,0.0568671122245775,0.0436037056618742,FALSE,1,0,0,0,50.12,0,0,0,1741.92,2778.14,1917.86,1741.83,2230.23,2281.6,2281.6,1793.71,1500.66,2022.59,281.88,46.77,0,0,2235.16,1940.13,2244.19,202.76,0,0,0,2031.97,1737.34,2074.13,439.09,46.03,0,0
"2938",21335,561.75394,920.38,0,0.0331668904649312,0.166591072874157,FALSE,1,0,34.58,0,0,0,91.53,0,593.14,1006.55,1102.71,414.83,507.79,937.63,937.63,1122.91,851.57,295.88,0,0,331.16,93.75,820.36,718.77,624.7,106.98,0,0,0,994.77,649.47,542.15,0,173.53,0,86.22
"2939",21337,562.00601,756.791,0,0.305635041842037,0.259414287516627,FALSE,1,0,0,0,0,0,0,0,1104.65,2021.25,2080.85,1547.69,1125.37,1206.17,1206.17,1436.26,1822.04,2658.08,465.81,0,0,80.76,1280.02,2454.27,2109.74,558.01,0,0,0,1422.62,2315.28,2407.53,568.43,0,0,0
"2940",21338,562.00916,617.484,0,0.037514876091875,0.735437892966312,FALSE,1,0,0,0,0,0,0,0,938.32,1115.67,958.45,103.33,138.72,0,0,1017.05,1097.01,1138.4,126.99,294.71,173.11,0,969.83,1295.58,795.01,481.63,222.79,0,0,1016.52,1282.46,1191.07,237.71,246.48,160.51,0
"2941",21339,562.00905,525.8415,0,0.158481254280455,0.589533162430679,FALSE,1,0,0,0,0,0,0,0,949.7,1154.86,980.65,182.82,0,371.15,371.15,705.87,1506.82,947.07,0,0,0,0,1115.46,1465.98,1497.51,0,0,0,0,983.2,1305.64,857.46,0,0,0,0
"2942",21357,562.25059,650.356,0,0.165021462066899,0.0135349724425144,FALSE,1,0,0,0,26.77,12.94,32.71,7.83,0,0,0,12832.93,13646.9,14382.93,14382.93,0,0,0,175.83,154.15,285.07,0,0,0,0,213.33,145.64,194.77,18.25,0,0,0,173.85,116.68,122.04,0
"2943",21373,562.81269,68.8003,0,0.237109048223773,0.692861561834131,FALSE,1,162.09,0,0,0,743.85,0,876.44,2286.23,2238.9,0,0,0,0,0,2549.67,1790.5,220.31,602.78,0,964.18,783.62,1851.94,2402.42,728.05,0,0,263.03,1195.28,2523.33,1701.5,0,0,0,0,0
"2944",21375,563.03797,981.324,0,0.150183571834243,0.627765559094068,FALSE,1,0,0,0,0,0,0,0,565.91,636.93,174.85,0,566.68,0,0,456.5,291,0,0,0,0,462.94,654.52,467.39,0,463.42,0,0,0,391.45,259.31,230.96,0,261.22,0,0
"2945",21377,563.10515,844.4395,0,0.0299417037937536,0.445263373097318,FALSE,1,0,0,0,0,83.92,0,0,1159.65,1169.39,650,591.03,1099.16,240.33,240.33,1111.83,961.95,675.51,0,0,0,0,1026.44,1179.86,503.63,0,0,71.53,0,872.35,1111.54,902.63,0,0,0,0
"2946",21380,563.14204,610.4925,0,0.457535092415578,0.645248270227092,FALSE,1,15.24,0,0,0,0,0,0,1012.59,647.47,617.76,950.82,172.89,641.02,641.02,1028.03,903.19,841.72,425.29,803.46,492.19,221.82,887.87,995.82,735.25,158.63,623.67,649.96,586.22,914.28,915.02,773.52,835.02,430.02,1101.04,462.03
"2947",21381,563.14167,810.107,0,0.00237852268142685,0.602877326960968,FALSE,1,0,0,0,0,0,0,0,815.7,797,475.37,0,391.82,238.53,238.53,980.73,786.39,808.92,298.21,433.4,0,0,832.53,939.59,229.28,411.7,0,0,250.74,818.73,824.33,485.89,0,196.46,145.7,149.98
"2948",21382,563.16296,559.3845,0,0.314131802521711,0.381229134572113,FALSE,1,0,469.37,754.31,986.61,1427.3,844,950.23,978.72,957.24,1992.17,171.31,329.5,0,0,1076.52,1002.03,1608.15,477.5,1045.79,678.31,319.45,1053.46,1221.8,1559.91,738.25,1031.05,1538.65,1320.83,1000.25,959.52,699,715.52,695.25,692.51,1021.71
"2949",21383,563.16318,493.3775,0,0.752523556759469,0.0962456843489811,FALSE,1,0,0,0,335.1,1364.71,1412.5,1269.56,270.43,326.83,173.58,0,300.65,375.52,375.52,358.6,219.1,99.9,277.03,1102.64,249.91,1107.81,289.02,420.72,170.71,965.21,845.43,1011.19,579.92,302.62,232.69,130.4,859.55,785.42,1666.18,924.74
"2950",21386,563.17813,745.7845,0,0.305233644647688,0.145614427970077,FALSE,1,0,0,0,0,0,0,0,2951.25,4204.2,3745.81,3574.05,3252.83,3116.14,3116.14,2960.52,3376.2,4308.58,253.82,0,56.81,0,2691.05,3904.88,3884.54,59.95,110.74,65.8,0,2698.96,3508.51,4710.99,54.89,35.12,0,0
"2951",21391,563.23524,546.889,0,0.769968491666442,0.0615398401296062,FALSE,1,0,0,0,461.8,304.62,387.63,177.19,0,0,0,2315.99,2311.82,2138.75,2138.75,6.31,0,0,753.41,0,363.27,369.01,4.63,0,0,366.64,255.96,405.12,586.18,0,0,0,288.96,656.05,325.62,840.43
"2952",21392,563.23556,694.6385,0,0.0423086895605896,0.0172788126191106,FALSE,1,0,0,20.25,0,52.02,0,0,2877.03,3582.99,3174,2907.34,3060.07,3480.05,3480.05,3082.2,3071.72,3859.14,1988.2,1212.16,1034.69,454.43,2940.25,3610.21,3082.62,1480.74,1435.83,1148.4,478,3042.77,3129.04,3634.81,1925.98,1433.48,898.34,476.34
"2953",21394,563.24611,339.452,0,0.126730218132923,0.00266212451847071,FALSE,1,0,0,0,1696.27,2711.38,3422.08,1866.57,2.48,0,0,213.42,460.13,430.54,430.54,0,0,0,1140.49,2309.21,1581.93,1999.83,0,7.46,0,1368.04,903.9,1107.68,4631.7,0,0,0,1528.37,2316.03,3288.25,4821.21
"2954",21412,563.83428,773.101,0,0.765570146244936,0.566584968311025,FALSE,1,217.58,525.28,1343.35,759.72,649.37,300.78,1494.25,0,106.33,957.28,270.57,824.12,261.23,261.23,0,84.77,328.76,547.25,589.25,958.82,358.7,0,153.6,364.22,648.94,894.09,659.18,438.13,0,95.46,850.04,1117.3,886.32,702.25,900.92
"2955",21417,563.98283,420.7035,0,0.287285372403778,0.695114598931977,FALSE,1,0,0,0,0,0,0,0,886.3,1267.72,1178.04,0,0,0,0,1327.41,1740.36,2141.04,88.95,0,0,0,1190.28,1657.41,1747.87,84.08,0,0,0,1027.79,1258.26,1550.5,0,0,0,0
"2956",21418,563.98304,535.718,0,0.64601557139473,0.664682740945129,FALSE,1,0,0,0,0,0,0,0,531.9,818.68,1279.07,0,0,0,0,957.83,1799.12,2131.12,0,0,0,0,805.25,1686.51,1627.5,0,0,0,0,552.23,1560.68,1599.71,43.86,0,0,0
"2957",21419,564.01953,825.924,0,0.0278675872489756,0.651333719742244,FALSE,1,0,0,0,0,0,0,0,550.28,489.03,168.81,0,0,0,0,494.13,641.23,538.74,0,0,0,0,627.15,748.99,266.2,0,0,0,0,661.29,554.4,243.43,0,0,0,0
"2958",21444,564.26648,584.939,0,0.24677531239376,0.00436020474275998,FALSE,1,0,0,353.72,1163.51,2166.69,2301.47,1586.33,0,113.63,773.4,877.18,1035.85,1484.26,1484.26,0,165.68,1138.07,1794.69,3269.58,3550.06,2038.68,0,148.39,1040.25,2212.11,2764.55,4403.47,3006.78,0,176.24,1027.49,1832.88,3589.46,3401.23,2677.34
"2959",21454,564.81042,68.7433,0,0.336659207091109,0.736904789598631,FALSE,1,209.17,0,0,248.04,0,0,0,1567.43,1374.81,0,0,0,0,0,1633.36,746.02,0,0,0,0,0,1338.02,1226.67,0,0,0,0,0,1521.67,1098.92,0,459.03,0,0,0
"2960",21462,564.93716,1206.035,0,0.371634889393305,0.0867094257098157,FALSE,1,288.32,706.81,1589.68,2576.33,1019.92,2615.92,2226.28,282.6,784.19,1774.94,3051.21,3880.72,2937.1,2937.1,240.24,826.99,1803.37,1733.98,2030.99,4475.47,10747.57,258.93,813.09,1608.21,4009.81,2528.06,2141.55,2694.31,234.03,836.74,2227.91,2408.21,1150.82,4736.86,2849.65
"2961",21466,565.02169,770.589,0,0.694784400167979,0.579849929102844,FALSE,1,0,0,0,0,0,0,0,359.49,1308.32,1035.02,573.83,217.2,314.13,314.13,819.4,2283.5,2038.31,0,0,0,0,724.16,897.84,1317.6,0,0,0,0,717.8,1058.21,1979.61,0,0,0,0
"2962",21479,565.19368,728.778,1,0.0804165081244133,0.136318927222097,FALSE,1,0,0,0,0,45.18,0,36.8,1563.63,2205.74,1656.73,1359.85,1726.07,1408.44,1408.44,1661.15,1847.67,2186.65,1565.51,846.33,410.51,43.39,1552.79,1936.01,1892.81,1939.69,783.97,783.14,0,1610.42,1275.9,1988.74,1873.6,1136.72,1460.77,0
"2963",21500,565.99854,517.532,0,0.175199827866609,0.726105976281252,FALSE,1,0,0,0,0,0,0,0,791.08,1523.53,1334.74,513.65,0,0,0,732.12,944.3,563.64,0,0,0,0,907.83,1133.42,1033.35,329.02,0,0,0,641.57,1352.43,1544.51,0,0,0,0
"2964",21502,566.00424,587.293,0,0.0471642328668264,0.529645843645946,FALSE,1,0,0,0,0,0,0,0,447.64,639.12,275.05,0,0,300.46,300.46,394.02,344.33,426.29,0,0,0,0,520.01,512.2,425.26,0,0,0,0,452.16,610.68,393.11,0,0,0,0
"2965",21503,566.07729,640.9595,0,0.128059467787041,0.737262763427486,FALSE,1,0,0,0,0,0,0,0,557.3,874.04,541.68,0,190.26,0,0,751.51,644.74,250.82,0,583.13,0,0,746.34,773.05,430.92,0,234.87,193.48,143.56,671.34,643.57,416.95,0,0,0,0
"2966",21515,566.26654,920.18,0,0.0318746065058871,0.0111876044660581,FALSE,1,0,0,0,0,0,0,0,6898.83,9301.29,8495.29,7281.98,8730.37,9649.1,9649.1,8841.61,8441.32,10220.36,2509.56,462.92,80.87,0,8868.82,9459.42,8318.73,2185.82,524.22,134.35,10.87,9563.95,8949.12,10108.72,2302.36,459.41,93.65,0
"2967",21531,566.76819,920.649,0,0.0291533348903868,0.0128898023775524,FALSE,1,4.81,3.06,0,15.32,20.53,20.6,22.27,5358.17,7349.01,6477.64,5379.2,7081.78,7040.57,7040.57,6782.95,6431.81,7977.49,1698.35,267.19,15.93,16,6795.03,7475.77,6564.95,1800.23,309.58,28.21,13.17,7757.27,7248.89,7544.39,1715.11,412.82,69.41,8.67
"2968",21537,566.77978,102.134,0,0.511520488805161,0.041683366799548,FALSE,1,14.27,0,0,308.28,1896.02,1827.02,3225.72,0,0,0,557.74,613.76,0,0,0,0,0,809.42,1195.09,1796.62,545.86,0,0,0,876.89,1438.31,2144.82,2150.03,0,0,0,1752.56,395.07,1709.74,2180.69
"2969",21541,567.15178,922.763,0,0.00433706143822194,0.0719745646057488,FALSE,1,0,0,0,0,0,0,0,1140.59,1090.91,642.96,269.94,62.61,67.69,67.69,2374.72,1921.36,2247.52,940.31,892.18,186.31,0,1949.61,1684.75,1319.39,440.65,727.18,523.91,0,1739.58,1392.16,1120.75,512.7,619.29,215.54,0
"2970",21547,567.22472,1028.95,0,0.000179388963956215,0.000110761624346326,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,225.52,943.88,1453.05,3623.05,0,0,0,212.63,816.94,1413.73,4301.7,0,0,0,187.25,830.18,911.99,3610.07
"2971",21562,567.27894,569.69,0,0.327582756557692,0.0107310996531823,FALSE,1,0,0,0,0,104.56,77.73,132.57,0,0,0,3506.9,3771.16,4230.82,4230.82,0,0,0,61.97,45.12,64.33,0,0,0,0,0,50.7,0,66,0,0,0,43.95,78.2,82.46,0
"2972",21567,567.30648,110.513,0,0.24677531239376,0.110909873939136,FALSE,1,332.08,789.34,429.84,4622.66,5432.61,5987.02,5968.66,43.29,0,87.94,337.8,358.13,406.07,406.07,631.07,898.61,1268.42,4787.23,4386.68,3405.81,3766.33,303.59,515.48,525.05,2974.25,2190.91,1903.09,2261.62,219.37,225.03,457.32,1399.19,1927.51,1514.16,958.72
"2973",21572,567.33963,836.5575,0,0.0557629760553986,0.0336444923399097,FALSE,1,0,0,66.95,74.53,0,0,0,1204.56,1538.73,1346.33,1042.03,1548.36,1227.34,1227.34,1405.63,1361.74,1668.88,126.66,0,0,0,1298.9,1389.02,1507.3,204.73,0,0,0,1653.07,1488.77,1332.46,125.44,93.35,54.93,0
"2974",21574,567.33963,806.0315,0,0.0160407099278206,0.38317179311086,FALSE,1,0,0,0,0,70.05,0,0,1585.83,1664.05,735.76,611.4,304.31,751.59,751.59,1486.17,1330.45,1278.74,336.5,0,0,0,1441.2,1446.86,704.67,95.82,0,64.59,0,1143.44,1718.8,1465.53,234.02,0,0,0
"2975",21579,567.58213,535.5095,0,0.465131623323497,0.659494624901729,FALSE,1,0,0,0,0,0,0,0,1722.22,902.29,0,0,0,0,0,1352.26,234.78,0,0,0,0,0,1209.62,603.32,0,0,0,0,0,1262.49,519.97,0,0,0,0,0
"2976",21580,567.69023,299.098,0,0.715535307322596,0.0358288902491615,FALSE,1,0,0,0,0,0,128.85,0,0,0,0,283.23,1598.48,1507.64,1507.64,0,17.71,0,98.98,0,0,0,0,0,0,0,0,0,116.89,0,0,0,0,265.79,442.19,315.52
"2977",21586,568.11075,544.994,0,0.0909393761788115,0.498218888215776,FALSE,1,0,0,0,0,0,0,0,418.56,786.64,638.9,464.11,0,0,0,843.19,1154.97,1466.9,0,0,0,0,914.27,852.92,842.51,296.12,0,0,0,749.07,923,656.72,0,0,0,0
"2978",21591,568.19839,1058.05,0,0.238963973672537,0.0141327242097996,FALSE,1,0,0,533.45,1292.68,1258.76,2302.92,3462.13,0,0,331.96,136.78,138.8,313.05,313.05,0,0,507.01,1273.06,1258.37,1005.9,2327.08,0,0,218.91,1545.69,1220.93,1439.69,2548.26,0,0,492.58,970.25,1218.83,926.12,1428.77
"2979",21594,568.21252,664.293,0,0.0808645870581117,0.272611638670849,FALSE,1,0,0,0,46.04,0,0,0,1826.21,1922.18,1556.36,1011.76,1396.99,682.77,682.77,1737.57,1694.16,1660.67,0,0,0,0,1758.35,1865.16,2047.78,0,0,0,0,1954.29,1748,1961.92,0,0,0,0
"2980",21599,568.26289,533.875,0,0.635798108414617,0.0107184077747024,FALSE,1,0,0,0,0,25.67,0,0,0,0,0,3888.3,3363.51,5338.82,5338.82,0,0,0,0,0,0,0,0,0,0,0,41.04,26.5,0,0,0,0,0,0,0,82.45
"2981",21616,568.83236,75.34555,0,0.558532626708365,0.0718280900860765,FALSE,1,214.55,271.24,0,6002.85,5806.66,7990.87,7456.11,6.98,209.33,4886.66,6685.33,5909.6,6218.71,6218.71,0,148.59,4072.78,9467.53,12263.82,11793.03,13572.45,5.02,68.31,4669.26,13126.03,11590.08,14059.16,14015.22,4.64,77,4500.48,12790.42,13559.53,11009.37,14585.15
"2982",21617,568.93277,421.904,0,0.244082444192842,0.651004189780251,FALSE,1,0,0,0,0,0,0,0,184.55,446,629.77,0,0,0,0,620.22,536.92,796.3,0,0,0,0,322.27,574,551.41,0,0,0,0,791.51,279.36,811.65,0,0,0,0
"2983",21624,569.11915,562.914,0,0.654575492463258,0.0852588090891084,FALSE,1,0,492.67,0,0,0,0,0,954.2,666,437.76,446.3,546.75,1009.59,1009.59,867.41,674.72,506.2,0,181.25,290.52,0,948.29,724.61,331.51,0,0,0,0,829.64,646.44,343.85,200.96,131.83,124.77,0
"2984",21625,569.13115,885.064,0,0.413693788234493,0.53681543061733,FALSE,1,0,0,0,0,0,0,0,2910.14,6615,4793,2324.64,2377.82,1539.58,1539.58,5010.41,7062.53,8734.24,6441,4822.6,3178.97,301.76,3515.68,5155.04,6999.7,4824.91,4957.07,3135.1,1251.83,3639.93,3985.89,5338.41,4194.41,4425.54,2427.33,1761.47
"2985",21637,569.24936,876.733,0,0.620059450923789,0.0323510509960382,FALSE,1,0,5.2,0,0,0,0,0,1823.58,3771.92,3846.34,6434.08,5803.8,5991.8,5991.8,2478.17,3911.88,5902.38,2553.27,655.81,143.2,0,2307.92,3920.95,5063.7,2217.18,528.34,109.62,0,1954.99,4457.37,5018.79,2073.72,605.71,32.65,0
"2986",21653,569.31034,1222.335,0,0.00228912410538209,9.08932501624189e-05,FALSE,1,0,0,1245.97,0,0,0,0,116.56,87.53,386.22,481.4,863.61,189.94,189.94,157.69,181.17,536.63,53.73,450.05,397.28,7676.38,123.71,138.77,612.34,268.3,394.39,736.4,7960.91,109.11,120.18,847.52,150.48,338.78,70.77,5476.33
"2987",21660,569.35525,816.067,0,0.197090608787894,0.459146905423488,FALSE,1,0,0,0,0,0,0,0,1171.64,1747.82,955.55,658.5,1160.91,848.09,848.09,958.55,1079.61,1084.51,96.04,0,0,0,1311.31,1316.59,1279.56,0,0,0,0,247.61,1001.36,1148.47,88.83,0,0,0
"2988",21664,569.75101,876.627,0,0.727823697088092,0.0636952848503041,FALSE,1,0,0,18.51,0,48.81,0,51.52,1715.5,3277.45,2837.21,4752.18,4104.37,4359.85,4359.85,1162.89,3514.28,3924.84,1749.51,442.81,76.33,0,1571.44,3522.59,3815.1,2135.2,320.78,249.25,0,1655.95,3091.64,4312.75,2084.09,337.66,45.48,0
"2989",21699,570.27499,1232.96,0,0.111725062198818,0.542896954375016,FALSE,1,0,0,242.95,1034.61,2215.21,2586.59,1248.91,0,0,891,371.71,0,771.14,771.14,0,0,375.7,1007.96,397.89,1219.79,1257.51,0,0,287.95,888.29,497.44,635.13,1253.18,0,0,0,730.75,184.71,504.01,1429.46
"2990",21700,570.27899,431.0945,0,0.0323598866783958,0.00805031726321684,FALSE,1,0,0,16.39,1911.4,2386.69,4062.02,211.65,0,0,0,968.94,1233.68,1439.81,1439.81,0,0,0,2316.18,2804.81,3934.28,6353.17,0,0,10.54,1985.66,2945.48,4440.48,6150.23,0,0,0,2396.83,2757.29,4616.07,5785.56
"2991",21719,570.75061,877.759,0,0.725243577311279,0.161159461989345,FALSE,1,5.14,17.08,29.33,47.21,157.85,178.29,0,357.19,1539.3,1223.61,2628.34,2256.98,1455.42,1455.42,716.14,1910.69,2526.48,1343.2,218.06,0,0,1221.12,3156.37,1883.76,1252.85,117.49,0,0,257.47,2584.18,2294.92,501.84,160.4,52.86,0
"2992",21723,571.03802,480.354,0,0.0276325487438996,0.622207314427158,FALSE,1,0,0,0,0,0,0,0,762.59,1072.25,786.87,0,238.63,0,0,1060.6,1204.03,1064.64,152.77,0,0,0,1013.76,1258.97,936.94,0,0,0,0,1118.05,1025.04,636.21,0,0,0,0
"2993",21724,571.06691,617.047,0,0.11337414152854,0.705744421202745,FALSE,1,0,0,0,0,0,0,0,1288.09,1743.42,1689.86,545.84,671.59,568.48,568.48,984.68,1255.11,1344.96,223.05,190.98,0,0,1105.29,1549.53,1417.28,461.44,263.7,202.36,0,1012.12,1855.31,1152.04,458.27,148.49,266.13,0
"2994",21725,571.06683,526.1005,0,0.397156083085658,0.649848168148144,FALSE,1,0,0,0,0,0,0,0,658.53,1138.21,995.61,0,0,0,0,331.23,887.02,252.05,0,0,0,0,389.19,837.27,538.53,0,147.38,0,0,487.14,935.36,954.14,0,0,0,0
"2995",21726,571.11036,829.331,0,0.000899668179670774,0.242820674925835,FALSE,1,0,0,0,0,0,0,0,1178.75,1735.29,978.19,103.26,201.98,66.45,66.45,2880.52,2288.7,2510.05,1817.8,1092.09,565.17,0,2052.53,2339.71,1885.98,1340.47,1221.22,419.47,0,1393.71,1682.35,1390.28,811.43,1132.64,889.24,125.17
"2996",21727,571.11903,636.814,0,0.678590637680634,0.743775513333565,FALSE,1,0,0,0,0,0,0,0,316.58,744.65,449.47,0,0,0,0,276.82,769.68,267.7,0,0,0,0,194.51,940.3,277.24,0,205.25,0,0,265.66,671.64,416.88,205.03,0,0,0
"2997",21729,571.14695,884.975,0,0.00137446798607727,0.098228480435174,FALSE,1,0,0,0,0,0,0,0,7761.59,6910.72,5552.02,5184.95,5857.57,5402.16,5402.16,5037.25,5635.77,5158.88,4700.17,4029.36,4413.22,2320.41,5920.58,6907.21,5331.84,4835.17,5170.56,4004.64,2812.42,7724.66,6296.54,6321.55,4962.11,6133.16,5056.51,2298.32
"2998",21736,571.17127,557.194,0,0.305635041842037,0.410424880531936,FALSE,1,0,0,0,0,565.91,1043.15,145.04,892.51,703.7,560.18,506.61,0,0,0,913.7,883.29,189.12,0,735.06,176.91,298.16,898.14,594.97,78.31,0,354.55,502.31,152.88,880.77,814.15,238.04,604.15,103.06,689.11,282.54
"2999",21744,571.23827,824.804,0,0.444460002633982,0.745357954038738,FALSE,1,0.01,0.01,0.01,307.98,0.01,0.01,0.01,386.32,373.27,267.49,0.01,0.01,0.01,0.01,361.92,224.87,0.01,0.01,0.01,0.01,0.01,519.05,782.28,171.2,0.01,0.01,0.01,0.01,412.29,290.04,0.01,0.01,0.01,0.01,0.01
"3000",21772,572.08485,571.972,0,0.212320272764282,0.600512621259974,FALSE,1,0,0,0,0,0,0,0,473.81,315.49,414.37,0,0,0,0,552.9,665.11,778.97,0,0,0,0,534.03,778.55,664.29,0,0,0,0,490.19,520.02,707.36,0,0,0,0
